Tipo;Produto;Ano;Quantidade
su_Suco de uva orgânico;Suco de uva orgânico;2004;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2004;0
DERIVADOS;DERIVADOS;2004;28471858
de_Espumante;Espumante;2004;3999
de_Espumante moscatel;Espumante moscatel;2004;204000
de_Base espumante;Base espumante;2004;0
de_Base espumante moscatel;Base espumante moscatel;2004;98900
de_Base Champenoise champanha;Base Champenoise champanha;2004;0
de_Base Charmat champanha;Base Charmat champanha;2004;0
de_Bebida de uva;Bebida de uva;2004;0
de_Polpa de uva;Polpa de uva;2004;890562
de_Mosto simples;Mosto simples;2004;26067525
de_Mosto concentrado;Mosto concentrado;2004;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2004;0
de_Mosto dessulfitado;Mosto dessulfitado;2004;0
de_Mistelas;Mistelas;2004;11500
de_Néctar de uva;Néctar de uva;2004;0
de_Licorosos;Licorosos;2004;0
de_Compostos;Compostos;2004;0
de_Jeropiga;Jeropiga;2004;0
de_Filtrado;Filtrado;2004;0
de_Frisante;Frisante;2004;0
de_Vinho leve;Vinho leve;2004;6000
de_Vinho licoroso;Vinho licoroso;2004;77800
de_Brandy;Brandy;2004;0
de_Destilado;Destilado;2004;1000
de_Bagaceira;Bagaceira;2004;66082
de_Licor de bagaceira;Licor de bagaceira;2004;0
de_Vinagre;Vinagre;2004;0
de_Borra líquida;Borra líquida;2004;1044490
de_Borra seca;Borra seca;2004;0
de_Vinho Composto;Vinho Composto;2004;0
de_Pisco;Pisco;2004;0
de_Vinho orgânico;Vinho orgânico;2004;0
de_Espumante orgânico;Espumante orgânico;2004;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2004;0
de_Vinho acidificado ;Vinho acidificado ;2004;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2004;0
de_Outros derivados;Outros derivados;2004;0
VINHO DE MESA;VINHO DE MESA;2005;226080432
vm_Tinto;Tinto;2005;180698666
vm_Branco;Branco;2005;39212146
vm_Rosado;Rosado;2005;6169620
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2005;45453898
vv_Tinto;Tinto;2005;25409805
vv_Branco;Branco;2005;20012363
vv_Rosado;Rosado;2005;31730
SUCO;SUCO;2005;27960596
su_Suco de uva simples;Suco de uva integral;2005;7103175
su_Suco concentrado;Suco de uva concentrado;2005;19513244
su_Suco de uva adoçado;Suco de uva adoçado;2005;1344177
su_Suco de uva orgânico;Suco de uva orgânico;2005;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2005;0
DERIVADOS;DERIVADOS;2005;25541605
de_Espumante;Espumante;2005;1920
de_Espumante moscatel;Espumante moscatel;2005;514480
de_Base espumante;Base espumante;2005;239000
de_Base espumante moscatel;Base espumante moscatel;2005;212400
de_Base Champenoise champanha;Base Champenoise champanha;2005;0
de_Base Charmat champanha;Base Charmat champanha;2005;0
de_Bebida de uva;Bebida de uva;2005;0
de_Polpa de uva;Polpa de uva;2005;1350672
de_Mosto simples;Mosto simples;2005;22429791
de_Mosto concentrado;Mosto concentrado;2005;83116
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2005;0
de_Mosto dessulfitado;Mosto dessulfitado;2005;0
de_Mistelas;Mistelas;2005;9960
de_Néctar de uva;Néctar de uva;2005;0
de_Licorosos;Licorosos;2005;0
de_Compostos;Compostos;2005;0
de_Jeropiga;Jeropiga;2005;0
de_Filtrado;Filtrado;2005;0
de_Frisante;Frisante;2005;0
de_Vinho leve;Vinho leve;2005;16500
de_Vinho licoroso;Vinho licoroso;2005;125700
de_Brandy;Brandy;2005;0
de_Destilado;Destilado;2005;0
de_Bagaceira;Bagaceira;2005;32050
de_Licor de bagaceira;Licor de bagaceira;2005;0
de_Vinagre;Vinagre;2005;0
de_Borra líquida;Borra líquida;2005;526016
de_Borra seca;Borra seca;2005;0
de_Vinho Composto;Vinho Composto;2005;0
de_Pisco;Pisco;2005;0
de_Vinho orgânico;Vinho orgânico;2005;0
de_Espumante orgânico;Espumante orgânico;2005;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2005;0
de_Vinho acidificado ;Vinho acidificado ;2005;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2005;0
de_Outros derivados;Outros derivados;2005;0
VINHO DE MESA;VINHO DE MESA;2006;185100887
vm_Tinto;Tinto;2006;149552555
vm_Branco;Branco;2006;31738390
vm_Rosado;Rosado;2006;3809942
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2006;32168977
vv_Tinto;Tinto;2006;18868108
vv_Branco;Branco;2006;13249969
vv_Rosado;Rosado;2006;50900
SUCO;SUCO;2006;31361096
su_Suco de uva simples;Suco de uva integral;2006;13946491
su_Suco concentrado;Suco de uva concentrado;2006;17414605
su_Suco de uva adoçado;Suco de uva adoçado;2006;0
su_Suco de uva orgânico;Suco de uva orgânico;2006;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2006;0
DERIVADOS;DERIVADOS;2006;27752531
de_Espumante;Espumante;2006;26600
de_Espumante moscatel;Espumante moscatel;2006;320514
de_Base espumante;Base espumante;2006;0
de_Base espumante moscatel;Base espumante moscatel;2006;362589
de_Base Champenoise champanha;Base Champenoise champanha;2006;0
de_Base Charmat champanha;Base Charmat champanha;2006;0
de_Bebida de uva;Bebida de uva;2006;0
de_Polpa de uva;Polpa de uva;2006;1006000
de_Mosto simples;Mosto simples;2006;25903812
de_Mosto concentrado;Mosto concentrado;2006;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2006;0
de_Mosto dessulfitado;Mosto dessulfitado;2006;0
de_Mistelas;Mistelas;2006;0
de_Néctar de uva;Néctar de uva;2006;0
de_Licorosos;Licorosos;2006;0
de_Compostos;Compostos;2006;0
de_Jeropiga;Jeropiga;2006;0
de_Filtrado;Filtrado;2006;0
de_Frisante;Frisante;2006;0
de_Vinho leve;Vinho leve;2006;0
de_Vinho licoroso;Vinho licoroso;2006;28500
de_Brandy;Brandy;2006;0
de_Destilado;Destilado;2006;0
de_Bagaceira;Bagaceira;2006;24250
de_Licor de bagaceira;Licor de bagaceira;2006;0
de_Vinagre;Vinagre;2006;0
de_Borra líquida;Borra líquida;2006;57333
de_Borra seca;Borra seca;2006;0
de_Vinho Composto;Vinho Composto;2006;0
de_Pisco;Pisco;2006;0
de_Vinho orgânico;Vinho orgânico;2006;22933
de_Espumante orgânico;Espumante orgânico;2006;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2006;0
de_Vinho acidificado ;Vinho acidificado ;2006;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2006;0
de_Outros derivados;Outros derivados;2006;0
VINHO DE MESA;VINHO DE MESA;2007;275287908
vm_Tinto;Tinto;2007;228156220
vm_Branco;Branco;2007;42118552
vm_Rosado;Rosado;2007;5013136
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2007;43176484
vv_Tinto;Tinto;2007;24786071
vv_Branco;Branco;2007;17598428
vv_Rosado;Rosado;2007;791985
SUCO;SUCO;2007;30136844
su_Suco de uva simples;Suco de uva integral;2007;10147037
su_Suco concentrado;Suco de uva concentrado;2007;19280709
su_Suco de uva adoçado;Suco de uva adoçado;2007;709098
su_Suco de uva orgânico;Suco de uva orgânico;2007;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2007;0
DERIVADOS;DERIVADOS;2007;42011603
de_Espumante;Espumante;2007;0
de_Espumante moscatel;Espumante moscatel;2007;589332
de_Base espumante;Base espumante;2007;78250
de_Base espumante moscatel;Base espumante moscatel;2007;111200
de_Base Champenoise champanha;Base Champenoise champanha;2007;0
de_Base Charmat champanha;Base Charmat champanha;2007;0
de_Bebida de uva;Bebida de uva;2007;0
de_Polpa de uva;Polpa de uva;2007;1083202
de_Mosto simples;Mosto simples;2007;37558010
de_Mosto concentrado;Mosto concentrado;2007;110000
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2007;0
de_Mosto dessulfitado;Mosto dessulfitado;2007;0
de_Mistelas;Mistelas;2007;1900
de_Néctar de uva;Néctar de uva;2007;0
de_Licorosos;Licorosos;2007;0
de_Compostos;Compostos;2007;0
de_Jeropiga;Jeropiga;2007;0
de_Filtrado;Filtrado;2007;0
de_Frisante;Frisante;2007;0
de_Vinho leve;Vinho leve;2007;0
de_Vinho licoroso;Vinho licoroso;2007;27926
de_Brandy;Brandy;2007;0
de_Destilado;Destilado;2007;0
de_Bagaceira;Bagaceira;2007;48500
de_Licor de bagaceira;Licor de bagaceira;2007;0
de_Vinagre;Vinagre;2007;0
de_Borra líquida;Borra líquida;2007;2095873
de_Borra seca;Borra seca;2007;0
de_Vinho Composto;Vinho Composto;2007;0
de_Pisco;Pisco;2007;0
de_Vinho orgânico;Vinho orgânico;2007;307410
de_Espumante orgânico;Espumante orgânico;2007;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2007;0
de_Vinho acidificado ;Vinho acidificado ;2007;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2007;0
de_Outros derivados;Outros derivados;2007;0
VINHO DE MESA;VINHO DE MESA;2008;287506811
vm_Tinto;Tinto;2008;241057928
vm_Branco;Branco;2008;42942053
vm_Rosado;Rosado;2008;3506830
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2008;47334501
vv_Tinto;Tinto;2008;27583032
vv_Branco;Branco;2008;18812571
vv_Rosado;Rosado;2008;938898
SUCO;SUCO;2008;35647994
su_Suco de uva simples;Suco de uva integral;2008;11817941
su_Suco concentrado;Suco de uva concentrado;2008;23014646
su_Suco de uva adoçado;Suco de uva adoçado;2008;815407
su_Suco de uva orgânico;Suco de uva orgânico;2008;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2008;0
DERIVADOS;DERIVADOS;2008;59622293
de_Espumante;Espumante;2008;88690
de_Espumante moscatel;Espumante moscatel;2008;1113462
de_Base espumante;Base espumante;2008;220120
de_Base espumante moscatel;Base espumante moscatel;2008;474721
de_Base Champenoise champanha;Base Champenoise champanha;2008;0
de_Base Charmat champanha;Base Charmat champanha;2008;0
de_Bebida de uva;Bebida de uva;2008;1082700
de_Polpa de uva;Polpa de uva;2008;1188260
de_Mosto simples;Mosto simples;2008;53683415
de_Mosto concentrado;Mosto concentrado;2008;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2008;0
de_Mosto dessulfitado;Mosto dessulfitado;2008;0
de_Mistelas;Mistelas;2008;2000
de_Néctar de uva;Néctar de uva;2008;0
de_Licorosos;Licorosos;2008;0
de_Compostos;Compostos;2008;0
de_Jeropiga;Jeropiga;2008;0
de_Filtrado;Filtrado;2008;0
de_Frisante;Frisante;2008;0
de_Vinho leve;Vinho leve;2008;0
de_Vinho licoroso;Vinho licoroso;2008;65650
de_Brandy;Brandy;2008;0
de_Destilado;Destilado;2008;0
de_Bagaceira;Bagaceira;2008;8500
de_Licor de bagaceira;Licor de bagaceira;2008;0
de_Vinagre;Vinagre;2008;0
de_Borra líquida;Borra líquida;2008;1679775
de_Borra seca;Borra seca;2008;0
de_Vinho Composto;Vinho Composto;2008;0
de_Pisco;Pisco;2008;0
de_Vinho orgânico;Vinho orgânico;2008;15000
de_Espumante orgânico;Espumante orgânico;2008;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2008;0
de_Vinho acidificado ;Vinho acidificado ;2008;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2008;0
de_Outros derivados;Outros derivados;2008;0
VINHO DE MESA;VINHO DE MESA;2009;205418206
vm_Tinto;Tinto;2009;164143454
vm_Branco;Branco;2009;39211278
vm_Rosado;Rosado;2009;2063474
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2009;39900568
vv_Tinto;Tinto;2009;18209043
vv_Branco;Branco;2009;21366975
vv_Rosado;Rosado;2009;324550
SUCO;SUCO;2009;39715098
su_Suco de uva simples;Suco de uva integral;2009;16034003
su_Suco concentrado;Suco de uva concentrado;2009;23006457
su_Suco de uva adoçado;Suco de uva adoçado;2009;674638
su_Suco de uva orgânico;Suco de uva orgânico;2009;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2009;0
DERIVADOS;DERIVADOS;2009;56787892
de_Espumante;Espumante;2009;0
de_Espumante moscatel;Espumante moscatel;2009;1190500
de_Base espumante;Base espumante;2009;335850
de_Base espumante moscatel;Base espumante moscatel;2009;442150
de_Base Champenoise champanha;Base Champenoise champanha;2009;0
de_Base Charmat champanha;Base Charmat champanha;2009;0
de_Bebida de uva;Bebida de uva;2009;420
de_Polpa de uva;Polpa de uva;2009;1352417
de_Mosto simples;Mosto simples;2009;53418555
de_Mosto concentrado;Mosto concentrado;2009;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2009;0
de_Mosto dessulfitado;Mosto dessulfitado;2009;0
de_Mistelas;Mistelas;2009;3500
de_Néctar de uva;Néctar de uva;2009;0
de_Licorosos;Licorosos;2009;38000
de_Compostos;Compostos;2009;0
de_Jeropiga;Jeropiga;2009;0
de_Filtrado;Filtrado;2009;0
de_Frisante;Frisante;2009;0
de_Vinho leve;Vinho leve;2009;0
de_Vinho licoroso;Vinho licoroso;2009;0
de_Brandy;Brandy;2009;0
de_Destilado;Destilado;2009;0
de_Bagaceira;Bagaceira;2009;6500
de_Licor de bagaceira;Licor de bagaceira;2009;0
de_Vinagre;Vinagre;2009;0
de_Borra líquida;Borra líquida;2009;0
de_Borra seca;Borra seca;2009;0
de_Vinho Composto;Vinho Composto;2009;0
de_Pisco;Pisco;2009;0
de_Vinho orgânico;Vinho orgânico;2009;0
de_Espumante orgânico;Espumante orgânico;2009;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2009;0
de_Vinho acidificado ;Vinho acidificado ;2009;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2009;0
de_Outros derivados;Outros derivados;2009;0
VINHO DE MESA;VINHO DE MESA;2010;195267980
vm_Tinto;Tinto;2010;157290088
vm_Branco;Branco;2010;35408083
vm_Rosado;Rosado;2010;2569809
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2010;24805713
vv_Tinto;Tinto;2010;11401406
vv_Branco;Branco;2010;13013027
vv_Rosado;Rosado;2010;391280
SUCO;SUCO;2010;50125944
su_Suco de uva simples;Suco de uva integral;2010;26887259
su_Suco concentrado;Suco de uva concentrado;2010;23238685
su_Suco de uva adoçado;Suco de uva adoçado;2010;0
su_Suco de uva orgânico;Suco de uva orgânico;2010;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2010;0
DERIVADOS;DERIVADOS;2010;51210756
de_Espumante;Espumante;2010;10125
de_Espumante moscatel;Espumante moscatel;2010;703393
de_Base espumante;Base espumante;2010;0
de_Base espumante moscatel;Base espumante moscatel;2010;1144508
de_Base Champenoise champanha;Base Champenoise champanha;2010;92082
de_Base Charmat champanha;Base Charmat champanha;2010;254000
de_Bebida de uva;Bebida de uva;2010;7900
de_Polpa de uva;Polpa de uva;2010;1951606
de_Mosto simples;Mosto simples;2010;45912040
de_Mosto concentrado;Mosto concentrado;2010;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2010;0
de_Mosto dessulfitado;Mosto dessulfitado;2010;0
de_Mistelas;Mistelas;2010;0
de_Néctar de uva;Néctar de uva;2010;0
de_Licorosos;Licorosos;2010;0
de_Compostos;Compostos;2010;0
de_Jeropiga;Jeropiga;2010;69000
de_Filtrado;Filtrado;2010;0
de_Frisante;Frisante;2010;831000
de_Vinho leve;Vinho leve;2010;0
de_Vinho licoroso;Vinho licoroso;2010;15000
de_Brandy;Brandy;2010;0
de_Destilado;Destilado;2010;0
de_Bagaceira;Bagaceira;2010;0
de_Licor de bagaceira;Licor de bagaceira;2010;0
de_Vinagre;Vinagre;2010;5817
de_Borra líquida;Borra líquida;2010;64304
de_Borra seca;Borra seca;2010;149981
de_Vinho Composto;Vinho Composto;2010;0
de_Pisco;Pisco;2010;0
de_Vinho orgânico;Vinho orgânico;2010;0
de_Espumante orgânico;Espumante orgânico;2010;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2010;0
de_Vinho acidificado ;Vinho acidificado ;2010;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2010;0
de_Outros derivados;Outros derivados;2010;0
VINHO DE MESA;VINHO DE MESA;2011;257840749
vm_Tinto;Tinto;2011;210113358
vm_Branco;Branco;2011;46007504
vm_Rosado;Rosado;2011;1719887
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2011;47598471
vv_Tinto;Tinto;2011;24104740
vv_Branco;Branco;2011;22739426
vv_Rosado;Rosado;2011;754305
SUCO;SUCO;2011;69364324
su_Suco de uva simples;Suco de uva integral;2011;39487800
su_Suco concentrado;Suco de uva concentrado;2011;29564324
su_Suco de uva adoçado;Suco de uva adoçado;2011;312200
su_Suco de uva orgânico;Suco de uva orgânico;2011;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2011;0
DERIVADOS;DERIVADOS;2011;85748723
de_Espumante;Espumante;2011;26361
de_Espumante moscatel;Espumante moscatel;2011;219100
de_Base espumante;Base espumante;2011;0
de_Base espumante moscatel;Base espumante moscatel;2011;2749540
de_Base Champenoise champanha;Base Champenoise champanha;2011;74746
de_Base Charmat champanha;Base Charmat champanha;2011;865858
de_Bebida de uva;Bebida de uva;2011;0
de_Polpa de uva;Polpa de uva;2011;2480120
de_Mosto simples;Mosto simples;2011;77285998
de_Mosto concentrado;Mosto concentrado;2011;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2011;1037600
de_Mosto dessulfitado;Mosto dessulfitado;2011;0
de_Mistelas;Mistelas;2011;0
de_Néctar de uva;Néctar de uva;2011;0
de_Licorosos;Licorosos;2011;0
de_Compostos;Compostos;2011;0
de_Jeropiga;Jeropiga;2011;0
de_Filtrado;Filtrado;2011;0
de_Frisante;Frisante;2011;1003800
de_Vinho leve;Vinho leve;2011;0
de_Vinho licoroso;Vinho licoroso;2011;0
de_Brandy;Brandy;2011;0
de_Destilado;Destilado;2011;0
de_Bagaceira;Bagaceira;2011;0
de_Licor de bagaceira;Licor de bagaceira;2011;0
de_Vinagre;Vinagre;2011;0
de_Borra líquida;Borra líquida;2011;0
de_Borra seca;Borra seca;2011;0
de_Vinho Composto;Vinho Composto;2011;0
de_Pisco;Pisco;2011;0
de_Vinho orgânico;Vinho orgânico;2011;5600
de_Espumante orgânico;Espumante orgânico;2011;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2011;0
de_Vinho acidificado ;Vinho acidificado ;2011;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2011;0
de_Outros derivados;Outros derivados;2011;0
VINHO DE MESA;VINHO DE MESA;2012;212777037
vm_Tinto;Tinto;2012;175875432
vm_Branco;Branco;2012;34938249
vm_Rosado;Rosado;2012;1963356
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2012;45200730
vv_Tinto;Tinto;2012;24027589
vv_Branco;Branco;2012;20647238
vv_Rosado;Rosado;2012;525903
SUCO;SUCO;2012;70066732
su_Suco de uva simples;Suco de uva integral;2012;31908829
su_Suco concentrado;Suco de uva concentrado;2012;37624855
su_Suco de uva adoçado;Suco de uva adoçado;2012;533048
su_Suco de uva orgânico;Suco de uva orgânico;2012;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2012;0
DERIVADOS;DERIVADOS;2012;100757101
de_Espumante;Espumante;2012;17200
de_Espumante moscatel;Espumante moscatel;2012;139775
de_Base espumante;Base espumante;2012;0
de_Base espumante moscatel;Base espumante moscatel;2012;2798908
de_Base Champenoise champanha;Base Champenoise champanha;2012;369278
de_Base Charmat champanha;Base Charmat champanha;2012;479625
de_Bebida de uva;Bebida de uva;2012;0
de_Polpa de uva;Polpa de uva;2012;2797665
de_Mosto simples;Mosto simples;2012;93341575
de_Mosto concentrado;Mosto concentrado;2012;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2012;0
de_Mosto dessulfitado;Mosto dessulfitado;2012;0
de_Mistelas;Mistelas;2012;200
de_Néctar de uva;Néctar de uva;2012;0
de_Licorosos;Licorosos;2012;26775
de_Compostos;Compostos;2012;7600
de_Jeropiga;Jeropiga;2012;0
de_Filtrado;Filtrado;2012;0
de_Frisante;Frisante;2012;778500
de_Vinho leve;Vinho leve;2012;0
de_Vinho licoroso;Vinho licoroso;2012;0
de_Brandy;Brandy;2012;0
de_Destilado;Destilado;2012;0
de_Bagaceira;Bagaceira;2012;0
de_Licor de bagaceira;Licor de bagaceira;2012;0
de_Vinagre;Vinagre;2012;0
de_Borra líquida;Borra líquida;2012;0
de_Borra seca;Borra seca;2012;0
de_Vinho Composto;Vinho Composto;2012;0
de_Pisco;Pisco;2012;0
de_Vinho orgânico;Vinho orgânico;2012;0
de_Espumante orgânico;Espumante orgânico;2012;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2012;0
de_Vinho acidificado ;Vinho acidificado ;2012;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2012;0
de_Outros derivados;Outros derivados;2012;0
VINHO DE MESA;VINHO DE MESA;2013;196904222
vm_Tinto;Tinto;2013;163111797
vm_Branco;Branco;2013;32066403
vm_Rosado;Rosado;2013;1726022
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2013;45782530
vv_Tinto;Tinto;2013;23156458
vv_Branco;Branco;2013;21906349
vv_Rosado;Rosado;2013;719723
SUCO;SUCO;2013;64879790
su_Suco de uva simples;Suco de uva integral;2013;33673396
su_Suco concentrado;Suco de uva concentrado;2013;31206394
su_Suco de uva adoçado;Suco de uva adoçado;2013;0
su_Suco de uva orgânico;Suco de uva orgânico;2013;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2013;0
DERIVADOS;DERIVADOS;2013;64072127
de_Espumante;Espumante;2013;30275
de_Espumante moscatel;Espumante moscatel;2013;159781
de_Base espumante;Base espumante;2013;0
de_Base espumante moscatel;Base espumante moscatel;2013;1470700
de_Base Champenoise champanha;Base Champenoise champanha;2013;359617
de_Base Charmat champanha;Base Charmat champanha;2013;624728
de_Bebida de uva;Bebida de uva;2013;4260
de_Polpa de uva;Polpa de uva;2013;1742152
de_Mosto simples;Mosto simples;2013;58517506
de_Mosto concentrado;Mosto concentrado;2013;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2013;0
de_Mosto dessulfitado;Mosto dessulfitado;2013;0
de_Mistelas;Mistelas;2013;2500
de_Néctar de uva;Néctar de uva;2013;10000
de_Licorosos;Licorosos;2013;0
de_Compostos;Compostos;2013;0
de_Jeropiga;Jeropiga;2013;0
de_Filtrado;Filtrado;2013;0
de_Frisante;Frisante;2013;1009000
de_Vinho leve;Vinho leve;2013;0
de_Vinho licoroso;Vinho licoroso;2013;100
de_Brandy;Brandy;2013;0
de_Destilado;Destilado;2013;0
de_Bagaceira;Bagaceira;2013;0
de_Licor de bagaceira;Licor de bagaceira;2013;0
de_Vinagre;Vinagre;2013;0
de_Borra líquida;Borra líquida;2013;63111
de_Borra seca;Borra seca;2013;78397
de_Vinho Composto;Vinho Composto;2013;0
de_Pisco;Pisco;2013;0
de_Vinho orgânico;Vinho orgânico;2013;0
de_Espumante orgânico;Espumante orgânico;2013;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2013;0
de_Vinho acidificado ;Vinho acidificado ;2013;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2013;0
de_Outros derivados;Outros derivados;2013;0
VINHO DE MESA;VINHO DE MESA;2014;196173123
vm_Tinto;Tinto;2014;157776363
vm_Branco;Branco;2014;37438069
vm_Rosado;Rosado;2014;958691
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2014;38464314
vv_Tinto;Tinto;2014;17208996
vv_Branco;Branco;2014;20054804
vv_Rosado;Rosado;2014;1200514
SUCO;SUCO;2014;76723537
su_Suco de uva simples;Suco de uva integral;2014;43331223
su_Suco concentrado;Suco de uva concentrado;2014;33392314
su_Suco de uva adoçado;Suco de uva adoçado;2014;0
su_Suco de uva orgânico;Suco de uva orgânico;2014;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2014;0
DERIVADOS;DERIVADOS;2014;62907281
de_Espumante;Espumante;2014;2700
de_Espumante moscatel;Espumante moscatel;2014;100000
de_Base espumante;Base espumante;2014;0
de_Base espumante moscatel;Base espumante moscatel;2014;1808044
de_Base Champenoise champanha;Base Champenoise champanha;2014;234725
de_Base Charmat champanha;Base Charmat champanha;2014;376968
de_Bebida de uva;Bebida de uva;2014;3860
de_Polpa de uva;Polpa de uva;2014;2484000
de_Mosto simples;Mosto simples;2014;57582195
de_Mosto concentrado;Mosto concentrado;2014;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2014;0
de_Mosto dessulfitado;Mosto dessulfitado;2014;0
de_Mistelas;Mistelas;2014;1000
de_Néctar de uva;Néctar de uva;2014;1140
de_Licorosos;Licorosos;2014;0
de_Compostos;Compostos;2014;0
de_Jeropiga;Jeropiga;2014;0
de_Filtrado;Filtrado;2014;0
de_Frisante;Frisante;2014;26069
de_Vinho leve;Vinho leve;2014;0
de_Vinho licoroso;Vinho licoroso;2014;36000
de_Brandy;Brandy;2014;0
de_Destilado;Destilado;2014;0
de_Bagaceira;Bagaceira;2014;0
de_Licor de bagaceira;Licor de bagaceira;2014;0
de_Vinagre;Vinagre;2014;53776
de_Borra líquida;Borra líquida;2014;50954
de_Borra seca;Borra seca;2014;142850
de_Vinho Composto;Vinho Composto;2014;3000
de_Pisco;Pisco;2014;0
de_Vinho orgânico;Vinho orgânico;2014;0
de_Espumante orgânico;Espumante orgânico;2014;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2014;0
de_Vinho acidificado ;Vinho acidificado ;2014;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2014;0
de_Outros derivados;Outros derivados;2014;0
VINHO DE MESA;VINHO DE MESA;2015;210308560
vm_Tinto;Tinto;2015;169811472
vm_Branco;Branco;2015;39557250
vm_Rosado;Rosado;2015;939838
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2015;37148982
vv_Tinto;Tinto;2015;16745896
vv_Branco;Branco;2015;19561966
vv_Rosado;Rosado;2015;841120
SUCO;SUCO;2015;87894468
su_Suco de uva simples;Suco de uva integral;2015;52233155
su_Suco concentrado;Suco de uva concentrado;2015;35661313
su_Suco de uva adoçado;Suco de uva adoçado;2015;0
su_Suco de uva orgânico;Suco de uva orgânico;2015;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2015;0
DERIVADOS;DERIVADOS;2015;107349704
de_Espumante;Espumante;2015;23750
de_Espumante moscatel;Espumante moscatel;2015;110100
de_Base espumante;Base espumante;2015;0
de_Base espumante moscatel;Base espumante moscatel;2015;1607727
de_Base Champenoise champanha;Base Champenoise champanha;2015;605001
de_Base Charmat champanha;Base Charmat champanha;2015;1466259
de_Bebida de uva;Bebida de uva;2015;922
de_Polpa de uva;Polpa de uva;2015;2371140
de_Mosto simples;Mosto simples;2015;100911592
de_Mosto concentrado;Mosto concentrado;2015;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2015;0
de_Mosto dessulfitado;Mosto dessulfitado;2015;0
de_Mistelas;Mistelas;2015;0
de_Néctar de uva;Néctar de uva;2015;1000
